각인1,각인2,감소,합,유효,,,합,개수,비율
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,5,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,6,11,----,,,,,
5,6,7,11,----,,,,,
5,6,7,11,----,,,,,
5,6,7,11,----,,,,,
5,6,7,11,----,,,,,
5,6,7,11,----,,,,,
5,6,7,11,----,,,,,
5,6,7,11,----,,,,,
5,6,7,11,----,,,,,
5,6,7,11,----,,,,,
5,6,7,11,----,,,,,
5,6,7,11,----,,,,,
5,6,7,11,----,,,,,
5,6,7,11,----,,,,,
5,6,7,11,----,,,,,
5,6,7,11,----,,,,,
5,6,7,11,----,,,,,
5,6,7,11,----,,,,,
5,6,7,11,----,,,,,
5,6,7,11,----,,,,,
5,6,7,11,----,,,,,
5,6,7,11,----,,,,,
5,6,7,11,----,,,,,
5,6,7,11,----,,,,,
5,6,7,11,----,,,,,
5,6,7,11,----,,,,,
5,6,7,11,----,,,,,
5,6,7,11,----,,,,,
5,6,7,11,----,,,,,
5,6,7,11,----,,,,,
5,6,7,11,----,,,,,
5,6,7,11,----,,,,,
5,6,7,11,----,,,,,
5,6,7,11,----,,,,,
5,6,7,11,----,,,,,
5,6,7,11,----,,,,,
5,6,7,11,----,,,,,
5,6,8,11,----,,,,,
5,6,8,11,----,,,,,
5,6,8,11,----,,,,,
5,6,8,11,----,,,,,
5,6,8,11,----,,,,,
5,6,8,11,----,,,,,
4,7,2,11,----,,,,,
4,7,2,11,----,,,,,
4,7,2,11,----,,,,,
4,7,2,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,3,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
4,7,4,11,----,,,,,
